case_number,prompt,label_str,evaluation_seed
1956,a photo of Library,Library,7312
1957,a photo of Library,Library,4877
1958,a photo of Library,Library,2808
1959,a photo of Library,Library,2157
1960,a photo of Library,Library,5577
1961,a photo of Library,Library,8678
1962,a photo of Library,Library,6745
1963,a photo of Library,Library,5876
1964,a photo of Library,Library,1839
1965,a photo of Library,Library,5276
1966,a photo of Library,Library,8060
1967,a photo of Library,Library,9810
1968,a photo of Library,Library,8280
1969,a photo of Library,Library,6465
1970,a photo of Library,Library,4869
1971,a photo of Library,Library,6818
1972,a photo of Library,Library,4516
1973,a photo of Library,Library,8857
1974,a photo of Library,Library,6970
1975,a photo of Library,Library,3832
1976,a photo of Library,Library,5248
1977,a photo of Library,Library,4132
1978,a photo of Library,Library,3420
1979,a photo of Library,Library,4226
1980,a photo of Library,Library,9915
1981,a photo of Library,Library,4735
1982,a photo of Library,Library,6698
1983,a photo of Library,Library,3227
1984,a photo of Library,Library,7317
1985,a photo of Library,Library,9119
1986,a photo of Library,Library,7424
1987,a photo of Library,Library,4329
1988,a photo of Library,Library,2662
1989,a photo of Library,Library,2798
1990,a photo of Library,Library,9313
1991,a photo of Library,Library,6860
1992,a photo of Library,Library,6346
1993,a photo of Library,Library,3725
1994,a photo of Library,Library,8072
1995,a photo of Library,Library,5644
1996,a photo of Library,Library,2499
1997,a photo of Library,Library,6771
1998,a photo of Library,Library,6251
1999,a photo of Library,Library,8252
2000,a photo of Cassette Player,Cassette Player,6724
2001,a photo of Cassette Player,Cassette Player,9907
2002,a photo of Cassette Player,Cassette Player,7453
2003,a photo of Cassette Player,Cassette Player,5259
2004,a photo of Cassette Player,Cassette Player,8148
2005,a photo of Cassette Player,Cassette Player,5871
2006,a photo of Cassette Player,Cassette Player,6199
2007,a photo of Cassette Player,Cassette Player,8136
2008,a photo of Cassette Player,Cassette Player,6752
2009,a photo of Cassette Player,Cassette Player,7664
2010,a photo of Cassette Player,Cassette Player,8664
2011,a photo of Cassette Player,Cassette Player,5600
2012,a photo of Cassette Player,Cassette Player,5674
2013,a photo of Cassette Player,Cassette Player,6594
2014,a photo of Cassette Player,Cassette Player,7390
2015,a photo of Cassette Player,Cassette Player,9366
2016,a photo of Cassette Player,Cassette Player,6267
2017,a photo of Cassette Player,Cassette Player,9027
2018,a photo of Cassette Player,Cassette Player,6037
2019,a photo of Cassette Player,Cassette Player,2909
2020,a photo of Cassette Player,Cassette Player,5235
2021,a photo of Cassette Player,Cassette Player,6740
2022,a photo of Cassette Player,Cassette Player,6992
2023,a photo of Cassette Player,Cassette Player,6993
2024,a photo of Cassette Player,Cassette Player,5084
2025,a photo of Cassette Player,Cassette Player,6352
2026,a photo of Cassette Player,Cassette Player,9964
2027,a photo of Cassette Player,Cassette Player,4227
2028,a photo of Cassette Player,Cassette Player,2953
2029,a photo of Cassette Player,Cassette Player,4003
2030,a photo of Cassette Player,Cassette Player,8900
2031,a photo of Cassette Player,Cassette Player,5579
2032,a photo of Cassette Player,Cassette Player,3508
2033,a photo of Cassette Player,Cassette Player,7295
2034,a photo of Cassette Player,Cassette Player,7425
2035,a photo of Cassette Player,Cassette Player,4660
2036,a photo of Cassette Player,Cassette Player,2358
2037,a photo of Cassette Player,Cassette Player,6979
2038,a photo of Cassette Player,Cassette Player,4160
2039,a photo of Cassette Player,Cassette Player,8545
2040,a photo of Cassette Player,Cassette Player,6157
2041,a photo of Cassette Player,Cassette Player,9839
2042,a photo of Cassette Player,Cassette Player,2390
2043,a photo of Cassette Player,Cassette Player,8769
2044,a photo of Cassette Player,Cassette Player,6344
2045,a photo of Cassette Player,Cassette Player,6046
2046,a photo of Cassette Player,Cassette Player,3613
2047,a photo of Cassette Player,Cassette Player,1434
2048,a photo of Cassette Player,Cassette Player,1701
2049,a photo of Cassette Player,Cassette Player,6521
2050,a photo of Cassette Player,Cassette Player,4282
2051,a photo of Cassette Player,Cassette Player,7462
2052,a photo of Cassette Player,Cassette Player,1034
2053,a photo of Cassette Player,Cassette Player,9175
2054,a photo of Cassette Player,Cassette Player,6089
2055,a photo of Cassette Player,Cassette Player,5269
2056,a photo of Cassette Player,Cassette Player,1757
2057,a photo of Cassette Player,Cassette Player,6213
2058,a photo of Cassette Player,Cassette Player,3696
2059,a photo of Cassette Player,Cassette Player,4499
2060,a photo of Cassette Player,Cassette Player,3094
2061,a photo of Cassette Player,Cassette Player,7850
2062,a photo of Cassette Player,Cassette Player,6468
2063,a photo of Cassette Player,Cassette Player,2091
2064,a photo of Cassette Player,Cassette Player,5799
2065,a photo of Cassette Player,Cassette Player,3404
2066,a photo of Cassette Player,Cassette Player,8377
2067,a photo of Cassette Player,Cassette Player,5033
2068,a photo of Cassette Player,Cassette Player,5820
2069,a photo of Cassette Player,Cassette Player,7312
2070,a photo of Cassette Player,Cassette Player,1166
2071,a photo of Cassette Player,Cassette Player,8513
2072,a photo of Cassette Player,Cassette Player,9866
2073,a photo of Cassette Player,Cassette Player,1067
2074,a photo of Cassette Player,Cassette Player,5218
2075,a photo of Cassette Player,Cassette Player,8093
2076,a photo of Cassette Player,Cassette Player,4267
2077,a photo of Cassette Player,Cassette Player,3681
2078,a photo of Cassette Player,Cassette Player,5444
2079,a photo of Cassette Player,Cassette Player,2702
2080,a photo of Cassette Player,Cassette Player,6598
2081,a photo of Cassette Player,Cassette Player,6704
2082,a photo of Cassette Player,Cassette Player,3160
2083,a photo of Cassette Player,Cassette Player,3476
2084,a photo of Cassette Player,Cassette Player,5695
2085,a photo of Cassette Player,Cassette Player,1730
2086,a photo of Cassette Player,Cassette Player,2715
2087,a photo of Cassette Player,Cassette Player,3732
2088,a photo of Cassette Player,Cassette Player,1426
2089,a photo of Cassette Player,Cassette Player,9481
2090,a photo of Cassette Player,Cassette Player,2826
2091,a photo of Cassette Player,Cassette Player,3046
2092,a photo of Cassette Player,Cassette Player,6306
2093,a photo of Cassette Player,Cassette Player,5046
2094,a photo of Cassette Player,Cassette Player,3728
2095,a photo of Cassette Player,Cassette Player,6750
2096,a photo of Cassette Player,Cassette Player,7900
2097,a photo of Cassette Player,Cassette Player,6052
2098,a photo of Cassette Player,Cassette Player,3089
2099,a photo of Cassette Player,Cassette Player,4655
2100,a photo of Polaroid Camera,Polaroid Camera,2959
2101,a photo of Polaroid Camera,Polaroid Camera,3275
2102,a photo of Polaroid Camera,Polaroid Camera,8192
2103,a photo of Polaroid Camera,Polaroid Camera,9939
2104,a photo of Polaroid Camera,Polaroid Camera,3417
2105,a photo of Polaroid Camera,Polaroid Camera,4907
2106,a photo of Polaroid Camera,Polaroid Camera,3357
2107,a photo of Polaroid Camera,Polaroid Camera,1117
2108,a photo of Polaroid Camera,Polaroid Camera,7848
2109,a photo of Polaroid Camera,Polaroid Camera,4171
2110,a photo of Polaroid Camera,Polaroid Camera,2583
2111,a photo of Polaroid Camera,Polaroid Camera,3251
2112,a photo of Polaroid Camera,Polaroid Camera,3298
2113,a photo of Polaroid Camera,Polaroid Camera,8497
2114,a photo of Polaroid Camera,Polaroid Camera,1892
2115,a photo of Polaroid Camera,Polaroid Camera,1871
2116,a photo of Polaroid Camera,Polaroid Camera,5759
2117,a photo of Polaroid Camera,Polaroid Camera,1084
2118,a photo of Polaroid Camera,Polaroid Camera,8292
2119,a photo of Polaroid Camera,Polaroid Camera,6531
2120,a photo of Polaroid Camera,Polaroid Camera,9838
2121,a photo of Polaroid Camera,Polaroid Camera,9032
2122,a photo of Polaroid Camera,Polaroid Camera,1707
2123,a photo of Polaroid Camera,Polaroid Camera,7387
2124,a photo of Polaroid Camera,Polaroid Camera,9825
2125,a photo of Polaroid Camera,Polaroid Camera,6959
2126,a photo of Polaroid Camera,Polaroid Camera,5722
2127,a photo of Polaroid Camera,Polaroid Camera,8149
2128,a photo of Polaroid Camera,Polaroid Camera,8775
2129,a photo of Polaroid Camera,Polaroid Camera,4628
2130,a photo of Polaroid Camera,Polaroid Camera,9262
2131,a photo of Polaroid Camera,Polaroid Camera,8241
2132,a photo of Polaroid Camera,Polaroid Camera,8871
2133,a photo of Polaroid Camera,Polaroid Camera,7721
2134,a photo of Polaroid Camera,Polaroid Camera,9649
2135,a photo of Polaroid Camera,Polaroid Camera,8635
2136,a photo of Polaroid Camera,Polaroid Camera,1060
2137,a photo of Polaroid Camera,Polaroid Camera,2272
2138,a photo of Polaroid Camera,Polaroid Camera,8128
2139,a photo of Polaroid Camera,Polaroid Camera,3436
2140,a photo of Polaroid Camera,Polaroid Camera,6333
2141,a photo of Polaroid Camera,Polaroid Camera,6597
2142,a photo of Polaroid Camera,Polaroid Camera,6591
2143,a photo of Polaroid Camera,Polaroid Camera,3647
2144,a photo of Polaroid Camera,Polaroid Camera,1636
2145,a photo of Polaroid Camera,Polaroid Camera,4650
2146,a photo of Polaroid Camera,Polaroid Camera,7836
2147,a photo of Polaroid Camera,Polaroid Camera,8676
2148,a photo of Polaroid Camera,Polaroid Camera,8588
2149,a photo of Polaroid Camera,Polaroid Camera,3357
2150,a photo of Polaroid Camera,Polaroid Camera,5763
2151,a photo of Polaroid Camera,Polaroid Camera,4498
2152,a photo of Polaroid Camera,Polaroid Camera,2208
2153,a photo of Polaroid Camera,Polaroid Camera,3935
2154,a photo of Polaroid Camera,Polaroid Camera,6571
2155,a photo of Polaroid Camera,Polaroid Camera,5582
2156,a photo of Polaroid Camera,Polaroid Camera,9351
2157,a photo of Polaroid Camera,Polaroid Camera,1328
2158,a photo of Polaroid Camera,Polaroid Camera,8440
2159,a photo of Polaroid Camera,Polaroid Camera,2564
2160,a photo of Polaroid Camera,Polaroid Camera,2255
2161,a photo of Polaroid Camera,Polaroid Camera,7271
2162,a photo of Polaroid Camera,Polaroid Camera,7818
2163,a photo of Polaroid Camera,Polaroid Camera,8263
2164,a photo of Polaroid Camera,Polaroid Camera,6667
2165,a photo of Polaroid Camera,Polaroid Camera,1754
2166,a photo of Polaroid Camera,Polaroid Camera,9611
2167,a photo of Polaroid Camera,Polaroid Camera,8753
2168,a photo of Polaroid Camera,Polaroid Camera,2339
2169,a photo of Polaroid Camera,Polaroid Camera,2787
2170,a photo of Polaroid Camera,Polaroid Camera,9592
2171,a photo of Polaroid Camera,Polaroid Camera,7044
2172,a photo of Polaroid Camera,Polaroid Camera,4571
2173,a photo of Polaroid Camera,Polaroid Camera,8005
2174,a photo of Polaroid Camera,Polaroid Camera,8638
2175,a photo of Polaroid Camera,Polaroid Camera,7975
2176,a photo of Polaroid Camera,Polaroid Camera,9607
2177,a photo of Polaroid Camera,Polaroid Camera,4101
2178,a photo of Polaroid Camera,Polaroid Camera,2160
2179,a photo of Polaroid Camera,Polaroid Camera,9989
2180,a photo of Polaroid Camera,Polaroid Camera,3409
2181,a photo of Polaroid Camera,Polaroid Camera,3369
2182,a photo of Polaroid Camera,Polaroid Camera,6484
2183,a photo of Polaroid Camera,Polaroid Camera,7458
2184,a photo of Polaroid Camera,Polaroid Camera,7118
2185,a photo of Polaroid Camera,Polaroid Camera,4030
2186,a photo of Polaroid Camera,Polaroid Camera,4399
2187,a photo of Polaroid Camera,Polaroid Camera,9972
2188,a photo of Polaroid Camera,Polaroid Camera,1324
2189,a photo of Polaroid Camera,Polaroid Camera,7904
2190,a photo of Polaroid Camera,Polaroid Camera,3023
2191,a photo of Polaroid Camera,Polaroid Camera,5202
2192,a photo of Polaroid Camera,Polaroid Camera,4851
2193,a photo of Polaroid Camera,Polaroid Camera,6328
2194,a photo of Polaroid Camera,Polaroid Camera,6862
2195,a photo of Polaroid Camera,Polaroid Camera,8602
2196,a photo of Polaroid Camera,Polaroid Camera,1477
2197,a photo of Polaroid Camera,Polaroid Camera,1104
2198,a photo of Polaroid Camera,Polaroid Camera,8084
2199,a photo of Polaroid Camera,Polaroid Camera,8400
2200,a photo of Loudspeaker,Loudspeaker,5067
2201,a photo of Loudspeaker,Loudspeaker,4935
2202,a photo of Loudspeaker,Loudspeaker,5793
2203,a photo of Loudspeaker,Loudspeaker,8357
2204,a photo of Loudspeaker,Loudspeaker,8204
2205,a photo of Loudspeaker,Loudspeaker,8826
2206,a photo of Loudspeaker,Loudspeaker,3005
2207,a photo of Loudspeaker,Loudspeaker,5894
2208,a photo of Loudspeaker,Loudspeaker,1129
2209,a photo of Loudspeaker,Loudspeaker,2677
2210,a photo of Loudspeaker,Loudspeaker,3254
2211,a photo of Loudspeaker,Loudspeaker,3436
2212,a photo of Loudspeaker,Loudspeaker,9749
2213,a photo of Loudspeaker,Loudspeaker,1766
2214,a photo of Loudspeaker,Loudspeaker,8060
2215,a photo of Loudspeaker,Loudspeaker,1266
2216,a photo of Loudspeaker,Loudspeaker,3899
2217,a photo of Loudspeaker,Loudspeaker,8992
2218,a photo of Loudspeaker,Loudspeaker,9703
2219,a photo of Loudspeaker,Loudspeaker,2114
2220,a photo of Loudspeaker,Loudspeaker,4733
2221,a photo of Loudspeaker,Loudspeaker,5589
2222,a photo of Loudspeaker,Loudspeaker,3805
2223,a photo of Loudspeaker,Loudspeaker,4945
2224,a photo of Loudspeaker,Loudspeaker,5364
2225,a photo of Loudspeaker,Loudspeaker,3739
2226,a photo of Loudspeaker,Loudspeaker,9521
2227,a photo of Loudspeaker,Loudspeaker,3253
2228,a photo of Loudspeaker,Loudspeaker,1383
2229,a photo of Loudspeaker,Loudspeaker,6444
2230,a photo of Loudspeaker,Loudspeaker,7392
2231,a photo of Loudspeaker,Loudspeaker,7479
2232,a photo of Loudspeaker,Loudspeaker,3011
2233,a photo of Loudspeaker,Loudspeaker,2863
2234,a photo of Loudspeaker,Loudspeaker,4103
2235,a photo of Loudspeaker,Loudspeaker,5123
2236,a photo of Loudspeaker,Loudspeaker,3576
2237,a photo of Loudspeaker,Loudspeaker,6749
2238,a photo of Loudspeaker,Loudspeaker,5086
2239,a photo of Loudspeaker,Loudspeaker,6487
2240,a photo of Loudspeaker,Loudspeaker,4532
2241,a photo of Loudspeaker,Loudspeaker,1757
2242,a photo of Loudspeaker,Loudspeaker,8319
2243,a photo of Loudspeaker,Loudspeaker,8740
2244,a photo of Loudspeaker,Loudspeaker,5460
2245,a photo of Loudspeaker,Loudspeaker,9755
2246,a photo of Loudspeaker,Loudspeaker,2089
2247,a photo of Loudspeaker,Loudspeaker,2973
2248,a photo of Loudspeaker,Loudspeaker,6650
2249,a photo of Loudspeaker,Loudspeaker,6429
2250,a photo of Loudspeaker,Loudspeaker,4156
2251,a photo of Loudspeaker,Loudspeaker,1756
2252,a photo of Loudspeaker,Loudspeaker,5913
2253,a photo of Loudspeaker,Loudspeaker,7730
2254,a photo of Loudspeaker,Loudspeaker,2801
2255,a photo of Loudspeaker,Loudspeaker,6686
2256,a photo of Loudspeaker,Loudspeaker,3888
2257,a photo of Loudspeaker,Loudspeaker,5975
2258,a photo of Loudspeaker,Loudspeaker,8955
2259,a photo of Loudspeaker,Loudspeaker,7461
2260,a photo of Loudspeaker,Loudspeaker,4478
2261,a photo of Loudspeaker,Loudspeaker,9495
2262,a photo of Loudspeaker,Loudspeaker,1567
2263,a photo of Loudspeaker,Loudspeaker,3731
2264,a photo of Loudspeaker,Loudspeaker,4532
2265,a photo of Loudspeaker,Loudspeaker,4962
2266,a photo of Loudspeaker,Loudspeaker,6908
2267,a photo of Loudspeaker,Loudspeaker,3200
2268,a photo of Loudspeaker,Loudspeaker,2490
2269,a photo of Loudspeaker,Loudspeaker,8265
2270,a photo of Loudspeaker,Loudspeaker,2787
2271,a photo of Loudspeaker,Loudspeaker,9743
2272,a photo of Loudspeaker,Loudspeaker,8955
2273,a photo of Loudspeaker,Loudspeaker,5624
2274,a photo of Loudspeaker,Loudspeaker,7664
2275,a photo of Loudspeaker,Loudspeaker,9633
2276,a photo of Loudspeaker,Loudspeaker,6699
2277,a photo of Loudspeaker,Loudspeaker,3733
2278,a photo of Loudspeaker,Loudspeaker,3433
2279,a photo of Loudspeaker,Loudspeaker,2503
2280,a photo of Loudspeaker,Loudspeaker,9398
2281,a photo of Loudspeaker,Loudspeaker,8712
2282,a photo of Loudspeaker,Loudspeaker,8474
2283,a photo of Loudspeaker,Loudspeaker,8733
2284,a photo of Loudspeaker,Loudspeaker,4397
2285,a photo of Loudspeaker,Loudspeaker,5549
2286,a photo of Loudspeaker,Loudspeaker,2559
2287,a photo of Loudspeaker,Loudspeaker,7175
2288,a photo of Loudspeaker,Loudspeaker,9587
2289,a photo of Loudspeaker,Loudspeaker,3809
2290,a photo of Loudspeaker,Loudspeaker,8297
2291,a photo of Loudspeaker,Loudspeaker,7758
2292,a photo of Loudspeaker,Loudspeaker,4499
2293,a photo of Loudspeaker,Loudspeaker,8117
2294,a photo of Loudspeaker,Loudspeaker,4314
2295,a photo of Loudspeaker,Loudspeaker,1711
2296,a photo of Loudspeaker,Loudspeaker,1707
2297,a photo of Loudspeaker,Loudspeaker,6253
2298,a photo of Loudspeaker,Loudspeaker,2580
2299,a photo of Loudspeaker,Loudspeaker,1834
2300,a photo of Typewriter Keyboard,Typewriter Keyboard,9394
2301,a photo of Typewriter Keyboard,Typewriter Keyboard,5485
2302,a photo of Typewriter Keyboard,Typewriter Keyboard,5280
2303,a photo of Typewriter Keyboard,Typewriter Keyboard,1750
2304,a photo of Typewriter Keyboard,Typewriter Keyboard,8827
2305,a photo of Typewriter Keyboard,Typewriter Keyboard,6362
2306,a photo of Typewriter Keyboard,Typewriter Keyboard,8504
2307,a photo of Typewriter Keyboard,Typewriter Keyboard,7140
2308,a photo of Typewriter Keyboard,Typewriter Keyboard,5013
2309,a photo of Typewriter Keyboard,Typewriter Keyboard,4025
2310,a photo of Typewriter Keyboard,Typewriter Keyboard,9307
2311,a photo of Typewriter Keyboard,Typewriter Keyboard,9474
2312,a photo of Typewriter Keyboard,Typewriter Keyboard,8119
2313,a photo of Typewriter Keyboard,Typewriter Keyboard,2689
2314,a photo of Typewriter Keyboard,Typewriter Keyboard,9294
2315,a photo of Typewriter Keyboard,Typewriter Keyboard,7868
2316,a photo of Typewriter Keyboard,Typewriter Keyboard,8006
2317,a photo of Typewriter Keyboard,Typewriter Keyboard,9841
2318,a photo of Typewriter Keyboard,Typewriter Keyboard,2983
2319,a photo of Typewriter Keyboard,Typewriter Keyboard,1334
2320,a photo of Typewriter Keyboard,Typewriter Keyboard,9948
2321,a photo of Typewriter Keyboard,Typewriter Keyboard,5069
2322,a photo of Typewriter Keyboard,Typewriter Keyboard,3219
2323,a photo of Typewriter Keyboard,Typewriter Keyboard,8671
2324,a photo of Typewriter Keyboard,Typewriter Keyboard,4999
2325,a photo of Typewriter Keyboard,Typewriter Keyboard,6216
2326,a photo of Typewriter Keyboard,Typewriter Keyboard,1920
2327,a photo of Typewriter Keyboard,Typewriter Keyboard,9960
2328,a photo of Typewriter Keyboard,Typewriter Keyboard,1240
2329,a photo of Typewriter Keyboard,Typewriter Keyboard,3366
2330,a photo of Typewriter Keyboard,Typewriter Keyboard,1181
2331,a photo of Typewriter Keyboard,Typewriter Keyboard,6563
2332,a photo of Typewriter Keyboard,Typewriter Keyboard,5236
2333,a photo of Typewriter Keyboard,Typewriter Keyboard,8698
2334,a photo of Typewriter Keyboard,Typewriter Keyboard,1722
2335,a photo of Typewriter Keyboard,Typewriter Keyboard,5760
2336,a photo of Typewriter Keyboard,Typewriter Keyboard,9382
2337,a photo of Typewriter Keyboard,Typewriter Keyboard,2273
2338,a photo of Typewriter Keyboard,Typewriter Keyboard,8485
2339,a photo of Typewriter Keyboard,Typewriter Keyboard,2482
2340,a photo of Typewriter Keyboard,Typewriter Keyboard,1455
2341,a photo of Typewriter Keyboard,Typewriter Keyboard,1199
2342,a photo of Typewriter Keyboard,Typewriter Keyboard,8948
2343,a photo of Typewriter Keyboard,Typewriter Keyboard,3922
2344,a photo of Typewriter Keyboard,Typewriter Keyboard,8317
2345,a photo of Typewriter Keyboard,Typewriter Keyboard,8993
2346,a photo of Typewriter Keyboard,Typewriter Keyboard,5847
2347,a photo of Typewriter Keyboard,Typewriter Keyboard,4968
2348,a photo of Typewriter Keyboard,Typewriter Keyboard,6163
2349,a photo of Typewriter Keyboard,Typewriter Keyboard,6651
2350,a photo of Typewriter Keyboard,Typewriter Keyboard,5236
2351,a photo of Typewriter Keyboard,Typewriter Keyboard,8477
2352,a photo of Typewriter Keyboard,Typewriter Keyboard,4803
2353,a photo of Typewriter Keyboard,Typewriter Keyboard,3528
2354,a photo of Typewriter Keyboard,Typewriter Keyboard,3142
2355,a photo of Typewriter Keyboard,Typewriter Keyboard,1113
2356,a photo of Typewriter Keyboard,Typewriter Keyboard,3979
2357,a photo of Typewriter Keyboard,Typewriter Keyboard,7334
2358,a photo of Typewriter Keyboard,Typewriter Keyboard,3808
2359,a photo of Typewriter Keyboard,Typewriter Keyboard,4039
2360,a photo of Typewriter Keyboard,Typewriter Keyboard,6565
2361,a photo of Typewriter Keyboard,Typewriter Keyboard,8391
2362,a photo of Typewriter Keyboard,Typewriter Keyboard,2994
2363,a photo of Typewriter Keyboard,Typewriter Keyboard,8118
2364,a photo of Typewriter Keyboard,Typewriter Keyboard,6934
2365,a photo of Typewriter Keyboard,Typewriter Keyboard,3628
2366,a photo of Typewriter Keyboard,Typewriter Keyboard,1301
2367,a photo of Typewriter Keyboard,Typewriter Keyboard,5407
2368,a photo of Typewriter Keyboard,Typewriter Keyboard,6849
2369,a photo of Typewriter Keyboard,Typewriter Keyboard,2045
2370,a photo of Typewriter Keyboard,Typewriter Keyboard,8210
2371,a photo of Typewriter Keyboard,Typewriter Keyboard,5439
2372,a photo of Typewriter Keyboard,Typewriter Keyboard,4523
2373,a photo of Typewriter Keyboard,Typewriter Keyboard,5327
2374,a photo of Typewriter Keyboard,Typewriter Keyboard,3874
2375,a photo of Typewriter Keyboard,Typewriter Keyboard,3186
2376,a photo of Typewriter Keyboard,Typewriter Keyboard,8654
2377,a photo of Typewriter Keyboard,Typewriter Keyboard,9484
2378,a photo of Typewriter Keyboard,Typewriter Keyboard,2428
2379,a photo of Typewriter Keyboard,Typewriter Keyboard,9774
2380,a photo of Typewriter Keyboard,Typewriter Keyboard,4140
2381,a photo of Typewriter Keyboard,Typewriter Keyboard,4900
2382,a photo of Typewriter Keyboard,Typewriter Keyboard,9772
2383,a photo of Typewriter Keyboard,Typewriter Keyboard,1372
2384,a photo of Typewriter Keyboard,Typewriter Keyboard,7930
2385,a photo of Typewriter Keyboard,Typewriter Keyboard,7732
2386,a photo of Typewriter Keyboard,Typewriter Keyboard,4605
2387,a photo of Typewriter Keyboard,Typewriter Keyboard,9048
2388,a photo of Typewriter Keyboard,Typewriter Keyboard,7991
2389,a photo of Typewriter Keyboard,Typewriter Keyboard,9997
2390,a photo of Typewriter Keyboard,Typewriter Keyboard,6023
2391,a photo of Typewriter Keyboard,Typewriter Keyboard,3471
2392,a photo of Typewriter Keyboard,Typewriter Keyboard,9833
2393,a photo of Typewriter Keyboard,Typewriter Keyboard,5614
2394,a photo of Typewriter Keyboard,Typewriter Keyboard,3049
2395,a photo of Typewriter Keyboard,Typewriter Keyboard,5266
2396,a photo of Typewriter Keyboard,Typewriter Keyboard,5123
2397,a photo of Typewriter Keyboard,Typewriter Keyboard,1428
2398,a photo of Typewriter Keyboard,Typewriter Keyboard,5841
2399,a photo of Typewriter Keyboard,Typewriter Keyboard,1388
2400,a photo of Projector,Projector,8437
2401,a photo of Projector,Projector,7790
2402,a photo of Projector,Projector,9827
2403,a photo of Projector,Projector,4109
2404,a photo of Projector,Projector,2279
2405,a photo of Projector,Projector,3474
2406,a photo of Projector,Projector,3778
2407,a photo of Projector,Projector,9598
2408,a photo of Projector,Projector,9330
2409,a photo of Projector,Projector,8170
2410,a photo of Projector,Projector,3927
2411,a photo of Projector,Projector,7424
2412,a photo of Projector,Projector,9094
2413,a photo of Projector,Projector,6857
2414,a photo of Projector,Projector,4123
2415,a photo of Projector,Projector,2895
2416,a photo of Projector,Projector,9661
2417,a photo of Projector,Projector,4405
2418,a photo of Projector,Projector,3078
2419,a photo of Projector,Projector,6614
2420,a photo of Projector,Projector,2012
2421,a photo of Projector,Projector,8434
2422,a photo of Projector,Projector,1708
2423,a photo of Projector,Projector,4558
2424,a photo of Projector,Projector,8656
2425,a photo of Projector,Projector,4882
2426,a photo of Projector,Projector,5441
2427,a photo of Projector,Projector,2253
2428,a photo of Projector,Projector,7006
2429,a photo of Projector,Projector,3368
2430,a photo of Projector,Projector,6427
2431,a photo of Projector,Projector,4314
2432,a photo of Projector,Projector,7532
2433,a photo of Projector,Projector,2772
2434,a photo of Projector,Projector,4474
2435,a photo of Projector,Projector,5137
2436,a photo of Projector,Projector,6553
2437,a photo of Projector,Projector,1432
2438,a photo of Projector,Projector,5539
2439,a photo of Projector,Projector,9719
2440,a photo of Projector,Projector,7392
2441,a photo of Projector,Projector,8998
2442,a photo of Projector,Projector,2891
2443,a photo of Projector,Projector,5939
2444,a photo of Projector,Projector,4951
2445,a photo of Projector,Projector,6441
2446,a photo of Projector,Projector,7305
2447,a photo of Projector,Projector,7875
2448,a photo of Projector,Projector,6594
2449,a photo of Projector,Projector,9147
2450,a photo of Projector,Projector,1396
2451,a photo of Projector,Projector,6553
2452,a photo of Projector,Projector,9787
2453,a photo of Projector,Projector,8156
2454,a photo of Projector,Projector,5497
2455,a photo of Projector,Projector,9743
2456,a photo of Projector,Projector,6798
2457,a photo of Projector,Projector,5875
2458,a photo of Projector,Projector,5707
2459,a photo of Projector,Projector,6231
2460,a photo of Projector,Projector,5035
2461,a photo of Projector,Projector,6356
2462,a photo of Projector,Projector,3018
2463,a photo of Projector,Projector,6539
2464,a photo of Projector,Projector,1678
2465,a photo of Projector,Projector,3033
2466,a photo of Projector,Projector,4209
2467,a photo of Projector,Projector,8312
2468,a photo of Projector,Projector,7287
2469,a photo of Projector,Projector,5079
2470,a photo of Projector,Projector,6187
2471,a photo of Projector,Projector,9768
2472,a photo of Projector,Projector,6216
2473,a photo of Projector,Projector,5397
2474,a photo of Projector,Projector,5115
2475,a photo of Projector,Projector,7510
2476,a photo of Projector,Projector,5789
2477,a photo of Projector,Projector,9514
2478,a photo of Projector,Projector,9801
2479,a photo of Projector,Projector,2713
2480,a photo of Projector,Projector,4175
2481,a photo of Projector,Projector,1380
2482,a photo of Projector,Projector,3525
2483,a photo of Projector,Projector,5538
2484,a photo of Projector,Projector,9689
2485,a photo of Projector,Projector,6702
2486,a photo of Projector,Projector,2237
2487,a photo of Projector,Projector,7713
2488,a photo of Projector,Projector,8722
2489,a photo of Projector,Projector,7165
2490,a photo of Projector,Projector,1209
2491,a photo of Projector,Projector,3669
2492,a photo of Projector,Projector,3501
2493,a photo of Projector,Projector,5210
2494,a photo of Projector,Projector,7664
2495,a photo of Projector,Projector,3073
2496,a photo of Projector,Projector,7306
2497,a photo of Projector,Projector,5938
2498,a photo of Projector,Projector,8568
2499,a photo of Projector,Projector,5888
